split,model,calibrated,coverage,metric,mean,std,min,max,n_seeds
lab_heldout_haib,axis_guard_no_cf,True,0.6,auroc,0.7070530149817413,0.009563402673422624,0.6964011266662281,0.7149011857707509,3
lab_heldout_haib,axis_guard_no_cf,True,0.6,ece,0.09502184926427408,0.03750129010129904,0.05637893067680726,0.13126638131515173,3
lab_heldout_haib,axis_guard_no_cf,True,0.6,brier,0.22273459829173312,0.012259672625376708,0.21199510595481216,0.23609165008476582,3
lab_heldout_haib,axis_guard_no_cf,True,0.8,auprc,0.6156462989538253,0.011688632391015653,0.6083593555009302,0.6291284427709583,3
lab_heldout_haib,axis_guard_no_cf,True,0.8,auroc,0.6961269449748902,0.0027700854751426555,0.6938738632182095,0.6992197235010953,3
lab_heldout_haib,axis_guard_no_cf,True,0.8,ece,0.10458227650445488,0.036720695778747876,0.06938537804513087,0.14265737713536847,3
lab_heldout_haib,axis_guard_no_cf,True,0.8,brier,0.22948131614765177,0.011210450497869336,0.2192248663026292,0.24144899483472504,3
lab_heldout_haib,axis_guard_no_cf,True,1.0,auprc,0.6253453375594002,0.0021126589272672056,0.6230311837174869,0.6271708804405449,3
lab_heldout_haib,axis_guard_no_cf,True,1.0,auroc,0.6808002450980393,0.0005440355979202697,0.6802384453781513,0.6813245798319327,3
lab_heldout_haib,axis_guard_no_cf,True,1.0,ece,0.10599976991303317,0.04043974567500082,0.06436772493994088,0.14513115900190435,3
lab_heldout_haib,axis_guard_no_cf,True,1.0,brier,0.23381070550360605,0.009103605500275844,0.22564255985159518,0.24362510821193978,3
lab_heldout_haib,axis_guard_no_resid,False,0.2,auprc,0.4572061365489343,0.12184367505655881,0.3282824755271513,0.570452169142504,3
lab_heldout_haib,axis_guard_no_resid,False,0.2,auroc,0.7123333468439338,0.044788531445286044,0.6642388376768711,0.7528487886382624,3
lab_heldout_haib,axis_guard_no_resid,False,0.2,ece,0.10650830588215947,0.037288685169426204,0.08208575337552108,0.14942951926436177,3
lab_heldout_haib,axis_guard_no_resid,False,0.2,brier,0.18863110512610223,0.018312046253904268,0.1772528196399453,0.20975501390406967,3
