split,model,calibrated,group_col,group,n,prevalence,brier,ece,auroc,auprc
assay_heldout_cutrun,gc_artifact_logreg,False,tf_family,gata,171.0,0.1871345029239766,0.6117451379769079,0.7517796054736966,0.0035971223021582684,0.1054793551615392
assay_heldout_cutrun,gc_artifact_logreg,False,tf_family,nuclear_receptor,221.0,0.17194570135746606,0.5896630852657463,0.7249006437199701,0.003163646821972969,0.09659730979443615
assay_heldout_cutrun,gc_artifact_logreg,False,tf_family,zinc_finger,343.0,0.1836734693877551,0.609988904023795,0.7253498795196136,0.008956916099773242,0.10211169037932988
assay_heldout_cutrun,gc_artifact_logreg,True,assay,CUT&RUN,1381.0,0.18971759594496743,0.4091581281154125,0.5524569385454112,0.010166178908376487,0.10474058383785068
assay_heldout_cutrun,gc_artifact_logreg,True,lab,Henikoff,1381.0,0.18971759594496743,0.4091581281154125,0.5524569385454112,0.010166178908376487,0.10474058383785068
assay_heldout_cutrun,gc_artifact_logreg,True,species,Homo sapiens,1058.0,0.19754253308128544,0.4469976336172555,0.5963315260898044,0.0056328582458394635,0.10938570115747581
assay_heldout_cutrun,gc_artifact_logreg,True,species,Mus musculus,323.0,0.16408668730650156,0.2852132463168059,0.43043132638288495,0.006743535988819001,0.0911722153268151
assay_heldout_cutrun,gc_artifact_logreg,True,tf_family,bhlh,154.0,0.17532467532467533,0.3969009502532972,0.5571447043227289,0.010207057451151944,0.10005518006838254
assay_heldout_cutrun,gc_artifact_logreg,True,tf_family,bzip,189.0,0.20105820105820105,0.43678127510396275,0.5808472351856496,0.009933774834437092,0.11306843816958059
assay_heldout_cutrun,gc_artifact_logreg,True,tf_family,ets,156.0,0.20512820512820512,0.38958024206294584,0.5170176655468333,0.020035282258064516,0.11711643532126018
assay_heldout_cutrun,gc_artifact_logreg,True,tf_family,forkhead,147.0,0.21768707482993196,0.42174707893591595,0.5715558972958472,0.014402173913043471,0.12473772198408094
assay_heldout_cutrun,gc_artifact_logreg,True,tf_family,gata,171.0,0.1871345029239766,0.4055638449180674,0.5521674332275798,0.0035971223021582684,0.1054793551615392
assay_heldout_cutrun,gc_artifact_logreg,True,tf_family,nuclear_receptor,221.0,0.17194570135746606,0.38759225131547165,0.5410549664786973,0.003163646821972969,0.09659730979443615
assay_heldout_cutrun,gc_artifact_logreg,True,tf_family,zinc_finger,343.0,0.1836734693877551,0.418636513721924,0.5644891700979046,0.008956916099773242,0.10211169037932988
assay_heldout_cutrun,kmer_logreg,False,assay,CUT&RUN,1381.0,0.18971759594496743,0.4740404656315922,0.489958944810427,0.26912319478269175,0.12451939819596367
assay_heldout_cutrun,kmer_logreg,False,lab,Henikoff,1381.0,0.18971759594496743,0.4740404656315922,0.489958944810427,0.26912319478269175,0.12451939819596367
assay_heldout_cutrun,kmer_logreg,False,species,Homo sapiens,1058.0,0.19754253308128544,0.505694660405986,0.5221771944603667,0.24471796259038217,0.12650638504495998
assay_heldout_cutrun,kmer_logreg,False,species,Mus musculus,323.0,0.16408668730650156,0.37035582763992475,0.38572196320140284,0.3471698113207547,0.12359710124156698
assay_heldout_cutrun,kmer_logreg,False,tf_family,bhlh,154.0,0.17532467532467533,0.4801620340420949,0.5196775780839653,0.24263633712452612,0.12043870046970542
