split,model,calibrated,group_col,group,n,prevalence,brier,ece,auroc,auprc
iid,axis_guard_cnn,False,species,Homo sapiens,1600.0,0.5,0.1747489595154673,0.08016917336366533,0.825559375,0.7965816688927234
iid,axis_guard_cnn,False,tf_family,bhlh_zip,395.0,0.4936708860759494,0.17806951274632746,0.1168913142252758,0.8390769230769232,0.8292255834837337
iid,axis_guard_cnn,False,tf_family,bzip,200.0,0.535,0.18273730983524764,0.1283492418343667,0.8147924831675208,0.8093165066770487
iid,axis_guard_cnn,False,tf_family,ets,206.0,0.4368932038834951,0.17265857443891713,0.0994517502456325,0.8251915708812261,0.7623216748937681
iid,axis_guard_cnn,False,tf_family,gata,402.0,0.5049751243781094,0.1913900392619573,0.06984190960760478,0.7869643785429612,0.7446284159648195
iid,axis_guard_cnn,False,tf_family,zinc_finger,397.0,0.5163727959697733,0.1516547949752519,0.0850991928581279,0.8576981707317074,0.8229823487927804
iid,axis_guard_cnn,True,assay,TF ChIP-seq,1600.0,0.5,0.16827938238160936,0.028789844231004443,0.825559375,0.7965816688927234
iid,axis_guard_cnn,True,lab,"Michael Snyder, Stanford",1180.0,0.5067796610169492,0.16578628207968327,0.033965436186598356,0.8302014734107968,0.8054855231475372
iid,axis_guard_cnn,True,lab,"Richard Myers, HAIB",420.0,0.48095238095238096,0.17528380703940175,0.05733746628727033,0.8160141702243618,0.7718539580230526
iid,axis_guard_cnn,True,species,Homo sapiens,1600.0,0.5,0.16827938238160936,0.028789844231004443,0.825559375,0.7965816688927234
iid,axis_guard_cnn,True,tf_family,bhlh_zip,395.0,0.4936708860759494,0.1646773060687018,0.0507233881135644,0.8390769230769232,0.8292255834837337
iid,axis_guard_cnn,True,tf_family,bzip,200.0,0.535,0.1752253344984201,0.0755599177054891,0.8147924831675208,0.8093165066770487
iid,axis_guard_cnn,True,tf_family,ets,206.0,0.4368932038834951,0.17163120706418122,0.08806250710860847,0.8251915708812261,0.7623216748937681
iid,axis_guard_cnn,True,tf_family,gata,402.0,0.5049751243781094,0.18608083594132746,0.04479434676221174,0.7869643785429612,0.7446284159648195
iid,axis_guard_cnn,True,tf_family,zinc_finger,397.0,0.5163727959697733,0.1485992048113823,0.062443674406437714,0.8576981707317074,0.8229823487927804
lab_heldout_haib,gc_artifact_logreg,False,assay,TF ChIP-seq,2000.0,0.5,0.23743587228175034,0.11519409656831643,0.6660375,0.5884823539873894
lab_heldout_haib,gc_artifact_logreg,False,lab,"Richard Myers, HAIB",2000.0,0.5,0.23743587228175034,0.11519409656831643,0.6660375,0.5884823539873894
lab_heldout_haib,gc_artifact_logreg,False,species,Homo sapiens,2000.0,0.5,0.23743587228175034,0.11519409656831643,0.6660375,0.5884823539873894
lab_heldout_haib,gc_artifact_logreg,False,tf_family,ets,1000.0,0.5,0.23707211085863902,0.1007748579071662,0.66245,0.5909336529097182
lab_heldout_haib,gc_artifact_logreg,False,tf_family,gata,1000.0,0.5,0.23779963370486165,0.13007089601784405,0.6693580000000001,0.5881978915713573
lab_heldout_haib,gc_artifact_logreg,True,assay,TF ChIP-seq,2000.0,0.5,0.23703310966337313,0.11583874749764665,0.6660375,0.5884823539873894
lab_heldout_haib,gc_artifact_logreg,True,lab,"Richard Myers, HAIB",2000.0,0.5,0.23703310966337313,0.11583874749764665,0.6660375,0.5884823539873894
lab_heldout_haib,gc_artifact_logreg,True,species,Homo sapiens,2000.0,0.5,0.23703310966337313,0.11583874749764665,0.6660375,0.5884823539873894
lab_heldout_haib,gc_artifact_logreg,True,tf_family,ets,1000.0,0.5,0.23641927842725782,0.10573568800823546,0.66245,0.5909336529097182
lab_heldout_haib,gc_artifact_logreg,True,tf_family,gata,1000.0,0.5,0.2376469408994884,0.12870144403414993,0.6693580000000001,0.5881978915713573
lab_heldout_haib,kmer_logreg,False,assay,TF ChIP-seq,2000.0,0.5,0.22238698949177632,0.12934591978791762,0.7546329999999999,0.7423222627664664
lab_heldout_haib,kmer_logreg,False,lab,"Richard Myers, HAIB",2000.0,0.5,0.22238698949177632,0.12934591978791762,0.7546329999999999,0.7423222627664664
lab_heldout_haib,kmer_logreg,False,species,Homo sapiens,2000.0,0.5,0.22238698949177632,0.12934591978791762,0.7546329999999999,0.7423222627664664
lab_heldout_haib,kmer_logreg,False,tf_family,ets,1000.0,0.5,0.23877162338153807,0.1457160699305566,0.729732,0.713293374477475
lab_heldout_haib,kmer_logreg,False,tf_family,gata,1000.0,0.5,0.20600235560201455,0.11484221462907286,0.77942,0.7692211279534156
lab_heldout_haib,kmer_logreg,True,assay,TF ChIP-seq,2000.0,0.5,0.20355950895267788,0.05118695453163257,0.7546329999999999,0.7423222627664664
lab_heldout_haib,kmer_logreg,True,lab,"Richard Myers, HAIB",2000.0,0.5,0.20355950895267788,0.05118695453163257,0.7546329999999999,0.7423222627664664
lab_heldout_haib,kmer_logreg,True,species,Homo sapiens,2000.0,0.5,0.20355950895267788,0.05118695453163257,0.7546329999999999,0.7423222627664664
lab_heldout_haib,kmer_logreg,True,tf_family,ets,1000.0,0.5,0.21480004229637273,0.07155735360411765,0.729732,0.713293374477475
lab_heldout_haib,kmer_logreg,True,tf_family,gata,1000.0,0.5,0.192318975608983,0.043291942476364434,0.77942,0.7692211279534156
lab_heldout_haib,kmer_metadata_logreg,False,assay,TF ChIP-seq,2000.0,0.5,0.22366122951391276,0.13282895404037576,0.755158,0.7434615000943735
lab_heldout_haib,kmer_metadata_logreg,False,lab,"Richard Myers, HAIB",2000.0,0.5,0.22366122951391276,0.13282895404037576,0.755158,0.7434615000943735
lab_heldout_haib,kmer_metadata_logreg,False,species,Homo sapiens,2000.0,0.5,0.22366122951391276,0.13282895404037576,0.755158,0.7434615000943735
lab_heldout_haib,kmer_metadata_logreg,False,tf_family,ets,1000.0,0.5,0.24061305764746413,0.16171597187882392,0.7293799999999999,0.7140062413762487
lab_heldout_haib,kmer_metadata_logreg,False,tf_family,gata,1000.0,0.5,0.2067094013803614,0.11834267169009575,0.7806799999999998,0.7704294255089456
lab_heldout_haib,kmer_metadata_logreg,True,assay,TF ChIP-seq,2000.0,0.5,0.2036477958429326,0.053637619037273467,0.755158,0.7434615000943735
lab_heldout_haib,kmer_metadata_logreg,True,lab,"Richard Myers, HAIB",2000.0,0.5,0.2036477958429326,0.053637619037273467,0.755158,0.7434615000943735
lab_heldout_haib,kmer_metadata_logreg,True,species,Homo sapiens,2000.0,0.5,0.2036477958429326,0.053637619037273467,0.755158,0.7434615000943735
lab_heldout_haib,kmer_metadata_logreg,True,tf_family,ets,1000.0,0.5,0.2151794858734995,0.07358584424796737,0.7293799999999999,0.7140062413762487
lab_heldout_haib,kmer_metadata_logreg,True,tf_family,gata,1000.0,0.5,0.1921161058123657,0.04573263587356353,0.7806799999999998,0.7704294255089456
lab_heldout_haib,tiny_cnn,False,assay,TF ChIP-seq,2000.0,0.5,0.2451057796855744,0.19671006622820275,0.7547559999999999,0.7020841575571247
lab_heldout_haib,tiny_cnn,False,lab,"Richard Myers, HAIB",2000.0,0.5,0.2451057796855744,0.19671006622820275,0.7547559999999999,0.7020841575571247
lab_heldout_haib,tiny_cnn,False,species,Homo sapiens,2000.0,0.5,0.2451057796855744,0.19671006622820275,0.7547559999999999,0.7020841575571247
lab_heldout_haib,tiny_cnn,False,tf_family,ets,1000.0,0.5,0.24687367199455218,0.18720534794736887,0.7446760000000001,0.7059421942846658
lab_heldout_haib,tiny_cnn,False,tf_family,gata,1000.0,0.5,0.2433378873765966,0.20621478450903666,0.7659159999999999,0.6997242845068091
lab_heldout_haib,tiny_cnn,True,assay,TF ChIP-seq,2000.0,0.5,0.2091097701101496,0.09245481303279458,0.7547559999999999,0.7020841575571247
lab_heldout_haib,tiny_cnn,True,lab,"Richard Myers, HAIB",2000.0,0.5,0.2091097701101496,0.09245481303279458,0.7547559999999999,0.7020841575571247
lab_heldout_haib,tiny_cnn,True,species,Homo sapiens,2000.0,0.5,0.2091097701101496,0.09245481303279458,0.7547559999999999,0.7020841575571247
lab_heldout_haib,tiny_cnn,True,tf_family,ets,1000.0,0.5,0.2126715371489172,0.09068203491174695,0.7446760000000001,0.7059421942846658
lab_heldout_haib,tiny_cnn,True,tf_family,gata,1000.0,0.5,0.20554800307138202,0.1024629410164084,0.7659159999999999,0.6997242845068091
lab_heldout_haib,axis_guard_cnn,False,assay,TF ChIP-seq,2000.0,0.5,0.21076468908959203,0.10755311267415531,0.766629,0.7312494506314751
lab_heldout_haib,axis_guard_cnn,False,lab,"Richard Myers, HAIB",2000.0,0.5,0.21076468908959203,0.10755311267415531,0.766629,0.7312494506314751
lab_heldout_haib,axis_guard_cnn,False,species,Homo sapiens,2000.0,0.5,0.21076468908959203,0.10755311267415531,0.766629,0.7312494506314751
