split,model,calibrated,coverage,n,prevalence,brier,ece,auroc,auprc
iid,kmer_logreg,True,1.0,1600.0,0.5,0.19267891264628845,0.040163310168074944,0.778153125,0.7541111744456557
iid,kmer_logreg,True,0.8,1280.0,0.49375,0.17851012652716464,0.04264788906883395,0.8046716283794343,0.7737937742192653
iid,kmer_logreg,True,0.6,960.0,0.4739583333333333,0.1597276725184872,0.0413709386571772,0.8259384180176259,0.786856595100864
iid,kmer_logreg,True,0.4,640.0,0.4734375,0.1457839313819096,0.04278409580957766,0.8508289998139279,0.8092115657378078
iid,kmer_logreg,True,0.2,320.0,0.459375,0.11570385876188938,0.044809897901933536,0.8955605363532697,0.8429511146760429
iid,kmer_metadata_logreg,False,1.0,1600.0,0.5,0.20797779730824126,0.12210495567090346,0.777575,0.7532359340122261
iid,kmer_metadata_logreg,False,0.8,1280.0,0.490625,0.19692118604904546,0.1349268859493546,0.8040204564104567,0.7717071058502517
iid,kmer_metadata_logreg,False,0.6,960.0,0.4895833333333333,0.18239961382297196,0.1436782468039502,0.8279504993486756,0.7918907713540413
iid,kmer_metadata_logreg,False,0.4,640.0,0.4703125,0.1659367273060719,0.14687496385098026,0.8560354374307863,0.8111817793058836
iid,kmer_metadata_logreg,False,0.2,320.0,0.471875,0.11290301884199438,0.10484217235897857,0.9001528273051451,0.8464329702728428
iid,kmer_metadata_logreg,True,1.0,1600.0,0.5,0.19264535120939083,0.03971404122030604,0.777575,0.7532359340122261
iid,kmer_metadata_logreg,True,0.8,1280.0,0.4921875,0.17901649508810638,0.04130368813698237,0.8040732600732601,0.7722551174783496
iid,kmer_metadata_logreg,True,0.6,960.0,0.48020833333333335,0.16060688338276458,0.0410577802963301,0.8275118566851708,0.7887241172695443
iid,kmer_metadata_logreg,True,0.4,640.0,0.4609375,0.14384862522449682,0.0412741619904929,0.8562122328666175,0.8089040675754698
iid,kmer_metadata_logreg,True,0.2,320.0,0.45625,0.10453291884994838,0.042353514235220636,0.9001338371909935,0.8427957040408204
iid,tiny_cnn,False,1.0,1600.0,0.5,0.1778086431382238,0.04363996649219189,0.8087890624999999,0.7766854233215879
iid,tiny_cnn,False,0.8,1280.0,0.49453125,0.16023207998522007,0.047158584930730274,0.8353074464474509,0.7964558467402814
iid,tiny_cnn,False,0.6,960.0,0.48541666666666666,0.14250751614060703,0.04646652548981363,0.8577348786293897,0.8140443174834068
iid,tiny_cnn,False,0.4,640.0,0.48125,0.12079380665919341,0.04769679533928864,0.8838209982788297,0.8390595859368785
iid,tiny_cnn,False,0.2,320.0,0.425,0.10202907365345164,0.06874529435590374,0.9211956521739131,0.8748695592086666
iid,tiny_cnn,True,1.0,1600.0,0.5,0.1780310344758526,0.05006022264181259,0.8087890624999999,0.7766854233215879
iid,tiny_cnn,True,0.8,1280.0,0.490625,0.1621544322253457,0.0481368586949119,0.8355036927044664,0.7954029292154223
iid,tiny_cnn,True,0.6,960.0,0.46979166666666666,0.14284776642888444,0.0440006128337006,0.8596177888908734,0.8111829936719767
iid,tiny_cnn,True,0.4,640.0,0.4421875,0.11705386433928482,0.041495385112748376,0.8894101810335443,0.8343054234956205
iid,tiny_cnn,True,0.2,320.0,0.390625,0.0888054933586356,0.052726988004702734,0.9276717948717949,0.8759572097517018
iid,axis_guard_cnn,False,1.0,1600.0,0.5,0.1747489595154673,0.08016917336366533,0.825559375,0.7965816688927234
iid,axis_guard_cnn,False,0.8,1280.0,0.48515625,0.15713698627774594,0.08587592548699377,0.8525165001380612,0.8152799012088195
