split,model,calibrated,coverage,metric,mean,std,min,max,n_seeds
lab_heldout_haib,tiny_cnn,False,0.2,ece,0.08050863268092659,0.0,0.08050863268092659,0.08050863268092659,1
lab_heldout_haib,tiny_cnn,False,0.2,brier,0.14328239704981385,0.0,0.14328239704981385,0.14328239704981385,1
lab_heldout_haib,tiny_cnn,False,0.4,auprc,0.6258352401465445,0.0,0.6258352401465445,0.6258352401465445,1
lab_heldout_haib,tiny_cnn,False,0.4,auroc,0.7658768465701331,0.0,0.7658768465701331,0.7658768465701331,1
lab_heldout_haib,tiny_cnn,False,0.4,ece,0.1039369903199575,0.0,0.1039369903199575,0.1039369903199575,1
lab_heldout_haib,tiny_cnn,False,0.4,brier,0.18640782782365134,0.0,0.18640782782365134,0.18640782782365134,1
lab_heldout_haib,tiny_cnn,False,0.6,auprc,0.6657995894342753,0.0,0.6657995894342753,0.6657995894342753,1
lab_heldout_haib,tiny_cnn,False,0.6,auroc,0.7644648703853894,0.0,0.7644648703853894,0.7644648703853894,1
lab_heldout_haib,tiny_cnn,False,0.6,ece,0.10485628515443772,0.0,0.10485628515443772,0.10485628515443772,1
lab_heldout_haib,tiny_cnn,False,0.6,brier,0.20378595009452755,0.0,0.20378595009452755,0.20378595009452755,1
lab_heldout_haib,tiny_cnn,False,0.8,auprc,0.6972289381400388,0.0,0.6972289381400388,0.6972289381400388,1
lab_heldout_haib,tiny_cnn,False,0.8,auroc,0.7601252808472059,0.0,0.7601252808472059,0.7601252808472059,1
lab_heldout_haib,tiny_cnn,False,0.8,ece,0.12738709482537264,0.0,0.12738709482537264,0.12738709482537264,1
lab_heldout_haib,tiny_cnn,False,0.8,brier,0.21837390397040046,0.0,0.21837390397040046,0.21837390397040046,1
lab_heldout_haib,tiny_cnn,False,1.0,auprc,0.6985849117961794,0.0,0.6985849117961794,0.6985849117961794,1
lab_heldout_haib,tiny_cnn,False,1.0,auroc,0.7383434873949579,0.0,0.7383434873949579,0.7383434873949579,1
lab_heldout_haib,tiny_cnn,False,1.0,ece,0.13076055763464908,0.0,0.13076055763464908,0.13076055763464908,1
lab_heldout_haib,tiny_cnn,False,1.0,brier,0.22566110831668967,0.0,0.22566110831668967,0.22566110831668967,1
lab_heldout_haib,tiny_cnn,True,0.2,auprc,0.6446926390765533,0.0,0.6446926390765533,0.6446926390765533,1
lab_heldout_haib,tiny_cnn,True,0.2,auroc,0.7994123155413477,0.0,0.7994123155413477,0.7994123155413477,1
lab_heldout_haib,tiny_cnn,True,0.2,ece,0.06967622202749585,0.0,0.06967622202749585,0.06967622202749585,1
lab_heldout_haib,tiny_cnn,True,0.2,brier,0.1525678930994827,0.0,0.1525678930994827,0.1525678930994827,1
lab_heldout_haib,tiny_cnn,True,0.4,auprc,0.6751153718840691,0.0,0.6751153718840691,0.6751153718840691,1
lab_heldout_haib,tiny_cnn,True,0.4,auroc,0.7929875983353841,0.0,0.7929875983353841,0.7929875983353841,1
lab_heldout_haib,tiny_cnn,True,0.4,ece,0.05704866610281155,0.0,0.05704866610281155,0.05704866610281155,1
lab_heldout_haib,tiny_cnn,True,0.4,brier,0.17126365428119678,0.0,0.17126365428119678,0.17126365428119678,1
lab_heldout_haib,tiny_cnn,True,0.6,auprc,0.6937815001232961,0.0,0.6937815001232961,0.6937815001232961,1
lab_heldout_haib,tiny_cnn,True,0.6,auroc,0.7806175241091016,0.0,0.7806175241091016,0.7806175241091016,1
lab_heldout_haib,tiny_cnn,True,0.6,ece,0.07225715672903862,0.0,0.07225715672903862,0.07225715672903862,1
lab_heldout_haib,tiny_cnn,True,0.6,brier,0.19204100293446852,0.0,0.19204100293446852,0.19204100293446852,1
lab_heldout_haib,tiny_cnn,True,0.8,auprc,0.6971425537180446,0.0,0.6971425537180446,0.6971425537180446,1
lab_heldout_haib,tiny_cnn,True,0.8,auroc,0.7600448041624512,0.0,0.7600448041624512,0.7600448041624512,1
lab_heldout_haib,tiny_cnn,True,0.8,ece,0.07795279207689947,0.0,0.07795279207689947,0.07795279207689947,1
lab_heldout_haib,tiny_cnn,True,0.8,brier,0.20607142804612394,0.0,0.20607142804612394,0.20607142804612394,1
