split,model,calibrated,coverage,n,prevalence,brier,ece,auroc,auprc
iid,kmer_metadata_logreg,True,0.2,240.0,0.5416666666666666,0.0730881013344809,0.022291529315076365,0.9323776223776226,0.9394824746498277
iid,tiny_cnn,False,1.0,1200.0,0.5,0.1744896704792471,0.058568426087149426,0.8201361111111112,0.8308170763363842
iid,tiny_cnn,False,0.8,960.0,0.5208333333333334,0.15340511412582472,0.05275136883016482,0.8552347826086957,0.867221383531323
iid,tiny_cnn,False,0.6,720.0,0.5472222222222223,0.13031062224356138,0.043505743956646054,0.8868534147176979,0.9013700437673624
iid,tiny_cnn,False,0.4,480.0,0.5583333333333333,0.09766419473378933,0.04316155970009278,0.9264115742044495,0.9389975687854833
iid,tiny_cnn,False,0.2,240.0,0.5833333333333334,0.04785031937666268,0.028814425423236874,0.963857142857143,0.9754855242025853
iid,tiny_cnn,True,1.0,1200.0,0.5,0.1733484729645573,0.046713044794448995,0.8201361111111112,0.8308170763363842
iid,tiny_cnn,True,0.8,960.0,0.5072916666666667,0.15558010005469555,0.05504684490728307,0.8546739540961403,0.8643077954802818
iid,tiny_cnn,True,0.6,720.0,0.4861111111111111,0.12971769020434049,0.04352095191895815,0.8827181467181467,0.8893073506047984
iid,tiny_cnn,True,0.4,480.0,0.4979166666666667,0.09829650731192703,0.034709986199502135,0.9272383201097241,0.9339786515383498
iid,tiny_cnn,True,0.2,240.0,0.525,0.04029528175463444,0.026535584190339606,0.9631021999443052,0.9727685059375955
iid,axis_guard_cnn,False,1.0,1200.0,0.5,0.18002794633139066,0.0955684326092887,0.8230472222222222,0.8351204661947673
iid,axis_guard_cnn,False,0.8,960.0,0.509375,0.16433690088800504,0.10390676405907773,0.8602373230172067,0.8703512267772775
iid,axis_guard_cnn,False,0.6,720.0,0.5194444444444445,0.133781262633776,0.09521200162263184,0.9011622515532749,0.908419348122616
iid,axis_guard_cnn,False,0.4,480.0,0.5166666666666667,0.08410916631790802,0.06231563856526916,0.9382821190211346,0.9434057582825391
iid,axis_guard_cnn,False,0.2,240.0,0.5666666666666667,0.04895971082157342,0.043779602398717525,0.9773755656108597,0.9799882846795709
iid,axis_guard_cnn,True,1.0,1200.0,0.5,0.1714092452976928,0.040634248849424515,0.8230472222222222,0.8351204661947673
iid,axis_guard_cnn,True,0.8,960.0,0.50625,0.15147827108497683,0.04709173958889335,0.859435502074977,0.8691697635598755
iid,axis_guard_cnn,True,0.6,720.0,0.5069444444444444,0.12852328674348823,0.04579359103936227,0.8987690526721976,0.9048208032979327
iid,axis_guard_cnn,True,0.4,480.0,0.5041666666666667,0.07968597685196664,0.01842127300179595,0.9378081811236891,0.9420851946745196
iid,axis_guard_cnn,True,0.2,240.0,0.5458333333333333,0.04956623952993281,0.033499553283617034,0.976468940401989,0.978603209741602
assay_heldout_cutrun,gc_artifact_logreg,False,1.0,3000.0,0.5,0.24814543406041784,0.09590691490639125,0.5535531111111112,0.6194316195279393
assay_heldout_cutrun,gc_artifact_logreg,False,0.8,2400.0,0.5329166666666667,0.2476065230668219,0.08685536034804242,0.5780692571066685,0.6619876459556441
assay_heldout_cutrun,gc_artifact_logreg,False,0.6,1800.0,0.5605555555555556,0.24727443646132163,0.11283921529255678,0.6055199788502718,0.7047871616042304
assay_heldout_cutrun,gc_artifact_logreg,False,0.4,1200.0,0.5825,0.2454010302201531,0.15227417337213028,0.6352216882401149,0.7474450664829173
assay_heldout_cutrun,gc_artifact_logreg,False,0.2,600.0,0.5883333333333334,0.24837989386805237,0.18290842438209198,0.6468098771662213,0.7615574481546792
