split,model,calibrated,group_col,group,n,prevalence,brier,ece,auroc,auprc
lab_heldout_richard_myers__haib,kmer_metadata_logreg,False,negative_strategy,gc_accessibility,2000.0,0.5,0.22366122951391276,0.13282895404037576,0.755158,0.7434615000943735
lab_heldout_richard_myers__haib,kmer_metadata_logreg,True,assay,TF ChIP-seq,2000.0,0.5,0.2036477958429326,0.053637619037273467,0.755158,0.7434615000943735
lab_heldout_richard_myers__haib,kmer_metadata_logreg,True,lab,"Richard Myers, HAIB",2000.0,0.5,0.2036477958429326,0.053637619037273467,0.755158,0.7434615000943735
lab_heldout_richard_myers__haib,kmer_metadata_logreg,True,species,Homo sapiens,2000.0,0.5,0.2036477958429326,0.053637619037273467,0.755158,0.7434615000943735
lab_heldout_richard_myers__haib,kmer_metadata_logreg,True,tf,GATA2,1000.0,0.5,0.1921161058123657,0.04573263587356353,0.7806799999999998,0.7704294255089456
lab_heldout_richard_myers__haib,kmer_metadata_logreg,True,tf,SPI1,1000.0,0.5,0.2151794858734995,0.07358584424796737,0.7293799999999999,0.7140062413762487
lab_heldout_richard_myers__haib,kmer_metadata_logreg,True,tf_family,ets,1000.0,0.5,0.2151794858734995,0.07358584424796737,0.7293799999999999,0.7140062413762487
lab_heldout_richard_myers__haib,kmer_metadata_logreg,True,tf_family,gata,1000.0,0.5,0.1921161058123657,0.04573263587356353,0.7806799999999998,0.7704294255089456
lab_heldout_richard_myers__haib,kmer_metadata_logreg,True,negative_strategy,gc_accessibility,2000.0,0.5,0.2036477958429326,0.053637619037273467,0.755158,0.7434615000943735
family_heldout_zinc_finger,gc_artifact_logreg,False,assay,TF ChIP-seq,2000.0,0.5,0.20666138159671385,0.04794622023747517,0.7459574999999999,0.7218000961945887
family_heldout_zinc_finger,gc_artifact_logreg,False,lab,"Michael Snyder, Stanford",2000.0,0.5,0.20666138159671385,0.04794622023747517,0.7459574999999999,0.7218000961945887
family_heldout_zinc_finger,gc_artifact_logreg,False,species,Homo sapiens,2000.0,0.5,0.20666138159671385,0.04794622023747517,0.7459574999999999,0.7218000961945887
family_heldout_zinc_finger,gc_artifact_logreg,False,tf,CTCF,1000.0,0.5,0.2337765680451567,0.08152974104911308,0.657286,0.5972398741349169
family_heldout_zinc_finger,gc_artifact_logreg,False,tf,REST,1000.0,0.5,0.179546195148271,0.1372356773294055,0.8464799999999999,0.82190142407442
family_heldout_zinc_finger,gc_artifact_logreg,False,tf_family,zinc_finger,2000.0,0.5,0.20666138159671385,0.04794622023747517,0.7459574999999999,0.7218000961945887
family_heldout_zinc_finger,gc_artifact_logreg,False,negative_strategy,gc_accessibility,2000.0,0.5,0.20666138159671385,0.04794622023747517,0.7459574999999999,0.7218000961945887
family_heldout_zinc_finger,gc_artifact_logreg,True,assay,TF ChIP-seq,2000.0,0.5,0.20643443105489168,0.05301479817964282,0.7459574999999999,0.7218000961945887
family_heldout_zinc_finger,gc_artifact_logreg,True,lab,"Michael Snyder, Stanford",2000.0,0.5,0.20643443105489168,0.05301479817964282,0.7459574999999999,0.7218000961945887
family_heldout_zinc_finger,gc_artifact_logreg,True,species,Homo sapiens,2000.0,0.5,0.20643443105489168,0.05301479817964282,0.7459574999999999,0.7218000961945887
family_heldout_zinc_finger,gc_artifact_logreg,True,tf,CTCF,1000.0,0.5,0.2349310259794777,0.0850244679504007,0.657286,0.5972398741349169
family_heldout_zinc_finger,gc_artifact_logreg,True,tf,REST,1000.0,0.5,0.17793783613030567,0.12312215540309816,0.8464799999999999,0.82190142407442
family_heldout_zinc_finger,gc_artifact_logreg,True,tf_family,zinc_finger,2000.0,0.5,0.20643443105489168,0.05301479817964282,0.7459574999999999,0.7218000961945887
family_heldout_zinc_finger,gc_artifact_logreg,True,negative_strategy,gc_accessibility,2000.0,0.5,0.20643443105489168,0.05301479817964282,0.7459574999999999,0.7218000961945887
family_heldout_zinc_finger,kmer_logreg,False,assay,TF ChIP-seq,2000.0,0.5,0.23444196671157624,0.15100279710274503,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_logreg,False,lab,"Michael Snyder, Stanford",2000.0,0.5,0.23444196671157624,0.15100279710274503,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_logreg,False,species,Homo sapiens,2000.0,0.5,0.23444196671157624,0.15100279710274503,0.735458,0.7320517682607338
family_heldout_zinc_finger,kmer_logreg,False,tf,CTCF,1000.0,0.5,0.27954452748721703,0.1989570238249211,0.659936,0.6452244990481086
family_heldout_zinc_finger,kmer_logreg,False,tf,REST,1000.0,0.5,0.1893394059359355,0.10864832769757726,0.810964,0.8082686175746221
